Time;Input;Output;glbl_monitor[0]
0.1860308200;0.4917562008;-0.3868393898;0.2000000477;0
0.1860516518;0.9500000477;-0.4360091686;0.2000000477;0
0.1860724837;1.343502998;-0.4554655552;0.2000000477;0
0.1860933155;1.645448208;-0.4438827038;0.2000000477;0
0.1861141473;1.835259199;-0.4020500183;0.2000000477;0
0.1861349791;1.900000095;-0.3328182697;0.2000000477;0
0.1861558110;1.835259199;-0.2409052849;0.2000000477;0
0.1861766428;1.645448208;-0.1325750351;0.2000000477;0
0.1861974746;1.343502998;-0.01521015167;0.2000000477;0
0.1862183064;0.9500000477;0.1031913757;0.2000000477;0
0.1862391382;0.4917562008;0.2145607471;0.2000000477;0
0.1862599701;0;0.3113081455;0.2000000477;0
0.1862808019;-0.4917562008;0.3868403435;0.2000000477;0
0.1863016337;-0.9500000477;0.4360098839;0.2000000477;0
0.1863224655;-1.34350276;0.455466032;0.2000000477;0
0.1863432974;-1.645448208;0.4438829422;0.2000000477;0
0.1863641292;-1.835258961;0.4020500183;0.2000000477;0
0.1863849610;-1.899999857;0.3328180313;0.2000000477;0
0.1864057928;-1.835258961;0.240904808;0.2000000477;0
0.1864266247;-1.645448208;0.1325743198;0.2000000477;0
0.1864474565;-1.34350276;0.015209198;0.2000000477;0
0.1864682883;-0.9500000477;-0.1031923294;0.2000000477;0
0.1864891201;-0.4917562008;-0.2145617008;0.2000000477;0
0.1865099519;0;-0.3113090992;0.2000000477;0
0.1865307838;0.4917562008;-0.3868412971;0.2000000477;0
0.1865516156;0.9500000477;-0.4360108376;0.2000000477;0
0.1865724474;1.343502998;-0.4554669857;0.2000000477;0
0.1865932792;1.645448208;-0.4438838959;0.2000000477;0
0.1866141111;1.835259199;-0.402050972;0.2000000477;0
0.1866349429;1.900000095;-0.332818985;0.2000000477;0
0.1866557747;1.835259199;-0.2409057617;0.2000000477;0
0.1866766065;1.645448208;-0.1325752735;0.2000000477;0
0.1866974384;1.343502998;-0.01521015167;0.2000000477;0
0.1867182702;0.9500000477;0.1031916142;0.2000000477;0
0.1867391020;0.4917562008;0.214561224;0.2000000477;0
0.1867599338;0;0.3113088608;0.2000000477;0
0.1867807657;-0.4917562008;0.3868412971;0.2000000477;0
0.1868015975;-0.9500000477;0.436011076;0.2000000477;0
0.1868224293;-1.34350276;0.4554674625;0.2000000477;0
0.1868432611;-1.645448208;0.4438846111;0.2000000477;0
0.1868640929;-1.835258961;0.4020519257;0.2000000477;0
0.1868849248;-1.899999857;0.3328201771;0.2000000477;0
0.1869057566;-1.835258961;0.2409071922;0.2000000477;0
0.1869265884;-1.645448208;0.1325769424;0.2000000477;0
0.1869474202;-1.34350276;0.0152118206;0.2000000477;0
0.1869682521;-0.9500000477;-0.1031899452;0.2000000477;0
0.1869890839;-0.4917562008;-0.2145595551;0.2000000477;0
0.1870099157;0;-0.3113071918;0.2000000477;0
0.1870307475;0.4917562008;-0.3868396282;0.2000000477;0
0.1870515794;0.9500000477;-0.436009407;0.2000000477;0
0.1870724112;1.343502998;-0.4554657936;0.2000000477;0
0.1870932430;1.645448208;-0.4438829422;0.2000000477;0
0.1871140748;1.835259199;-0.4020502567;0.2000000477;0
0.1871349066;1.900000095;-0.3328185081;0.2000000477;0
0.1871557385;1.835259199;-0.2409055233;0.2000000477;0
0.1871765703;1.645448208;-0.1325752735;0.2000000477;0
0.1871974021;1.343502998;-0.01521039009;0.2000000477;0
0.1872182339;0.9500000477;0.1031911373;0.2000000477;0
0.1872390658;0.4917562008;0.2145605087;0.2000000477;0
0.1872598976;0;0.3113079071;0.2000000477;0
0.1872807294;-0.4917562008;0.3868401051;0.2000000477;0
0.1873015612;-0.9500000477;0.4360096455;0.2000000477;0
0.1873223931;-1.34350276;0.4554657936;0.2000000477;0
0.1873432249;-1.645448208;0.4438827038;0.2000000477;0
0.1873640567;-1.835258961;0.4020497799;0.2000000477;0
0.1873848885;-1.899999857;0.3328177929;0.2000000477;0
0.1874057204;-1.835258961;0.2409045696;0.2000000477;0
0.1874265522;-1.645448208;0.1325740814;0.2000000477;0
0.1874473840;-1.34350276;0.01520895958;0.2000000477;0
0.1874682158;-0.9500000477;-0.1031925678;0.2000000477;0
0.1874890476;-0.4917562008;-0.2145619392;0.2000000477;0
0.1875098795;0;-0.3113093376;0.2000000477;0
0.1875307113;0.4917562008;-0.3868415356;0.2000000477;0
0.1875515431;0.9500000477;-0.436011076;0.2000000477;0
0.1875723749;1.343502998;-0.4554672241;0.2000000477;0
0.1875932068;1.645448208;-0.4438841343;0.2000000477;0
0.1876140386;1.835259199;-0.4020512104;0.2000000477;0
0.1876348704;1.900000095;-0.3328192234;0.2000000477;0
0.1876557022;1.835259199;-0.2409060001;0.2000000477;0
0.1876765341;1.645448208;-0.1325755119;0.2000000477;0
0.1876973659;1.343502998;-0.01521039009;0.2000000477;0
0.1877181977;0.9500000477;0.1031913757;0.2000000477;0
0.1877390295;0.4917562008;0.2145609856;0.2000000477;0
0.1877598614;0;0.3113086224;0.2000000477;0
0.1877806932;-0.4917562008;0.3868410587;0.2000000477;0
0.1878015250;-0.9500000477;0.4360108376;0.2000000477;0
0.1878223568;-1.34350276;0.4554672241;0.2000000477;0
0.1878431886;-1.645448208;0.4438843727;0.2000000477;0
0.1878640205;-1.835258961;0.4020516872;0.2000000477;0
0.1878848523;-1.899999857;0.3328199387;0.2000000477;0
0.1879056841;-1.835258961;0.2409069538;0.2000000477;0
0.1879265159;-1.645448208;0.132576704;0.2000000477;0
0.1879473478;-1.34350276;0.0152118206;0.2000000477;0
0.1879681796;-0.9500000477;-0.1031897068;0.2000000477;0
0.1879890114;-0.4917562008;-0.2145590782;0.2000000477;0
0.1880098432;0;-0.3113064766;0.2000000477;0
0.1880306751;0.4917562008;-0.3868386745;0.2000000477;0
0.1880515069;0.9500000477;-0.4360084534;0.2000000477;0
0.1880723387;1.343502998;-0.4554648399;0.2000000477;0
0.1880931705;1.645448208;-0.4438819885;0.2000000477;0
0.1881140023;1.835259199;-0.4020493031;0.2000000477;0
0.1881348342;1.900000095;-0.3328175545;0.2000000477;0
0.1881556660;1.835259199;-0.2409045696;0.2000000477;0
0.1881764978;1.645448208;-0.1325743198;0.2000000477;0
0.1881973296;1.343502998;-0.01520943642;0.2000000477;0
0.1882181615;0.9500000477;0.103192091;0.2000000477;0
0.1882389933;0.4917562008;0.2145614624;0.2000000477;0
0.1882598251;0;0.3113088608;0.2000000477;0
0.1882806569;-0.4917562008;0.3868410587;0.2000000477;0
0.1883014888;-0.9500000477;0.4360105991;0.2000000477;0
0.1883223206;-1.34350276;0.4554667473;0.2000000477;0
0.1883431524;-1.645448208;0.4438836575;0.2000000477;0
0.1883639842;-1.835258961;0.4020507336;0.2000000477;0
0.1883848161;-1.899999857;0.3328187466;0.2000000477;0
0.1884056479;-1.835258961;0.2409055233;0.2000000477;0
0.1884264797;-1.645448208;0.1325750351;0.2000000477;0
0.1884473115;-1.34350276;0.01520991325;0.2000000477;0
0.1884681433;-0.9500000477;-0.1031918526;0.2000000477;0
0.1884889752;-0.4917562008;-0.2145614624;0.2000000477;0
0.1885098070;0;-0.3113090992;0.2000000477;0
0.1885306388;0.4917562008;-0.3868415356;0.2000000477;0
0.1885514706;0.9500000477;-0.4360113144;0.2000000477;0
0.1885723025;1.343502998;-0.455467701;0.2000000477;0
0.1885931343;1.645448208;-0.4438848495;0.2000000477;0
0.1886139661;1.835259199;-0.4020521641;0.2000000477;0
0.1886347979;1.900000095;-0.3328204155;0.2000000477;0
0.1886556298;1.835259199;-0.2409074306;0.2000000477;0
0.1886764616;1.645448208;-0.1325771809;0.2000000477;0
0.1886972934;1.343502998;-0.01521205902;0.2000000477;0
0.1887181252;0.9500000477;0.1031897068;0.2000000477;0
0.1887389570;0.4917562008;0.2145593166;0.2000000477;0
0.1887597889;0;0.3113069534;0.2000000477;0
0.1887806207;-0.4917562008;0.3868393898;0.2000000477;0
0.1888014525;-0.9500000477;0.4360091686;0.2000000477;0
0.1888222843;-1.34350276;0.4554655552;0.2000000477;0
0.1888431162;-1.645448208;0.4438827038;0.2000000477;0
0.1888639480;-1.835258961;0.4020500183;0.2000000477;0
0.1888847798;-1.899999857;0.3328182697;0.2000000477;0
0.1889056116;-1.835258961;0.2409052849;0.2000000477;0
0.1889264435;-1.645448208;0.1325750351;0.2000000477;0
0.1889472753;-1.34350276;0.01521015167;0.2000000477;0
0.1889681071;-0.9500000477;-0.1031913757;0.2000000477;0
0.1889889389;-0.4917562008;-0.2145607471;0.2000000477;0
0.1890097708;0;-0.3113081455;0.2000000477;0
0.1890306026;0.4917562008;-0.3868403435;0.2000000477;0
0.1890514344;0.9500000477;-0.4360098839;0.2000000477;0
0.1890722662;1.343502998;-0.455466032;0.2000000477;0
0.1890930980;1.645448208;-0.4438829422;0.2000000477;0
0.1891139299;1.835259199;-0.4020500183;0.2000000477;0
0.1891347617;1.900000095;-0.3328180313;0.2000000477;0
0.1891555935;1.835259199;-0.240904808;0.2000000477;0
0.1891764253;1.645448208;-0.1325743198;0.2000000477;0
0.1891972572;1.343502998;-0.015209198;0.2000000477;0
0.1892180890;0.9500000477;0.1031923294;0.2000000477;0
0.1892389208;0.4917562008;0.2145617008;0.2000000477;0
0.1892597526;0;0.3113090992;0.2000000477;0
0.1892805845;-0.4917562008;0.3868412971;0.2000000477;0
0.1893014163;-0.9500000477;0.4360108376;0.2000000477;0
0.1893222481;-1.34350276;0.4554669857;0.2000000477;0
0.1893430799;-1.645448208;0.4438838959;0.2000000477;0
0.1893639117;-1.835258961;0.402050972;0.2000000477;0
0.1893847436;-1.899999857;0.332818985;0.2000000477;0
0.1894055754;-1.835258961;0.2409057617;0.2000000477;0
0.1894264072;-1.645448208;0.1325752735;0.2000000477;0
0.1894472390;-1.34350276;0.01521015167;0.2000000477;0
0.1894680709;-0.9500000477;-0.1031916142;0.2000000477;0
0.1894889027;-0.4917562008;-0.214561224;0.2000000477;0
0.1895097345;0;-0.3113088608;0.2000000477;0
0.1895305663;0.4917562008;-0.3868412971;0.2000000477;0
0.1895513982;0.9500000477;-0.436011076;0.2000000477;0
0.1895722300;1.343502998;-0.4554674625;0.2000000477;0
0.1895930618;1.645448208;-0.4438846111;0.2000000477;0
0.1896138936;1.835259199;-0.4020519257;0.2000000477;0
0.1896347255;1.900000095;-0.3328201771;0.2000000477;0
0.1896555573;1.835259199;-0.2409071922;0.2000000477;0
0.1896763891;1.645448208;-0.1325769424;0.2000000477;0
0.1896972209;1.343502998;-0.0152118206;0.2000000477;0
0.1897180527;0.9500000477;0.1031899452;0.2000000477;0
0.1897388846;0.4917562008;0.2145595551;0.2000000477;0
0.1897597164;0;0.3113071918;0.2000000477;0
0.1897805482;-0.4917562008;0.3868396282;0.2000000477;0
0.1898013800;-0.9500000477;0.436009407;0.2000000477;0
0.1898222119;-1.34350276;0.4554657936;0.2000000477;0
0.1898430437;-1.645448208;0.4438829422;0.2000000477;0
0.1898638755;-1.835258961;0.4020502567;0.2000000477;0
0.1898847073;-1.899999857;0.3328185081;0.2000000477;0
0.1899055392;-1.835258961;0.2409055233;0.2000000477;0
0.1899263710;-1.645448208;0.1325752735;0.2000000477;0
0.1899472028;-1.34350276;0.01521039009;0.2000000477;0
0.1899680346;-0.9500000477;-0.1031911373;0.2000000477;0
0.1899888664;-0.4917562008;-0.2145605087;0.2000000477;0
0.1900096983;0;-0.3113079071;0.2000000477;0
0.1900305301;0.4917562008;-0.3868401051;0.2000000477;0
0.1900513619;0.9500000477;-0.4360096455;0.2000000477;0
0.1900721937;1.343502998;-0.4554657936;0.2000000477;0
0.1900930256;1.645448208;-0.4438827038;0.2000000477;0
0.1901138574;1.835259199;-0.4020497799;0.2000000477;0
0.1901346892;1.900000095;-0.3328177929;0.2000000477;0
0.1901555210;1.835259199;-0.2409045696;0.2000000477;0
0.1901763529;1.645448208;-0.1325740814;0.2000000477;0
0.1901971847;1.343502998;-0.01520895958;0.2000000477;0
0.1902180165;0.9500000477;0.1031925678;0.2000000477;0
0.1902388483;0.4917562008;0.2145619392;0.2000000477;0
0.1902596802;0;0.3113093376;0.2000000477;0
0.1902805120;-0.4917562008;0.3868415356;0.2000000477;0
0.1903013438;-0.9500000477;0.436011076;0.2000000477;0
0.1903221756;-1.34350276;0.4554672241;0.2000000477;0
0.1903430074;-1.645448208;0.4438841343;0.2000000477;0
0.1903638393;-1.835258961;0.4020512104;0.2000000477;0
0.1903846711;-1.899999857;0.3328192234;0.2000000477;0
0.1904055029;-1.835258961;0.2409060001;0.2000000477;0
0.1904263347;-1.645448208;0.1325755119;0.2000000477;0
0.1904471666;-1.34350276;0.01521039009;0.2000000477;0
0.1904679984;-0.9500000477;-0.1031913757;0.2000000477;0
0.1904888302;-0.4917562008;-0.2145609856;0.2000000477;0
0.1905096620;0;-0.3113086224;0.2000000477;0
0.1905304939;0.4917562008;-0.3868410587;0.2000000477;0
0.1905513257;0.9500000477;-0.4360108376;0.2000000477;0
0.1905721575;1.343502998;-0.4554672241;0.2000000477;0
0.1905929893;1.645448208;-0.4438843727;0.2000000477;0
0.1906138211;1.835259199;-0.4020516872;0.2000000477;0
0.1906346530;1.900000095;-0.3328199387;0.2000000477;0
0.1906554848;1.835259199;-0.2409069538;0.2000000477;0
0.1906763166;1.645448208;-0.132576704;0.2000000477;0
0.1906971484;1.343502998;-0.0152118206;0.2000000477;0
0.1907179803;0.9500000477;0.1031897068;0.2000000477;0
0.1907388121;0.4917562008;0.2145590782;0.2000000477;0
0.1907596439;0;0.3113064766;0.2000000477;0
0.1907804757;-0.4917562008;0.3868386745;0.2000000477;0
0.1908013076;-0.9500000477;0.4360084534;0.2000000477;0
0.1908221394;-1.34350276;0.4554648399;0.2000000477;0
0.1908429712;-1.645448208;0.4438819885;0.2000000477;0
0.1908638030;-1.835258961;0.4020493031;0.2000000477;0
0.1908846349;-1.899999857;0.3328175545;0.2000000477;0
0.1909054667;-1.835258961;0.2409045696;0.2000000477;0
0.1909262985;-1.645448208;0.1325743198;0.2000000477;0
0.1909471303;-1.34350276;0.01520943642;0.2000000477;0
0.1909679621;-0.9500000477;-0.103192091;0.2000000477;0
0.1909887940;-0.4917562008;-0.2145614624;0.2000000477;0
0.1910096258;0;-0.3113088608;0.2000000477;0
0.1910304576;0.4917562008;-0.3868410587;0.2000000477;0
0.1910512894;0.9500000477;-0.4360105991;0.2000000477;0
0.1910721213;1.343502998;-0.4554667473;0.2000000477;0
0.1910929531;1.645448208;-0.4438836575;0.2000000477;0
0.1911137849;1.835259199;-0.4020507336;0.2000000477;0
0.1911346167;1.900000095;-0.3328187466;0.2000000477;0
0.1911554486;1.835259199;-0.2409055233;0.2000000477;0
0.1911762804;1.645448208;-0.1325750351;0.2000000477;0
0.1911971122;1.343502998;-0.01520991325;0.2000000477;0
0.1912179440;0.9500000477;0.1031918526;0.2000000477;0
0.1912387758;0.4917562008;0.2145614624;0.2000000477;0
0.1912596077;0;0.3113090992;0.2000000477;0
0.1912804395;-0.4917562008;0.3868415356;0.2000000477;0
0.1913012713;-0.9500000477;0.4360113144;0.2000000477;0
0.1913221031;-1.34350276;0.455467701;0.2000000477;0
0.1913429350;-1.645448208;0.4438848495;0.2000000477;0
0.1913637668;-1.835258961;0.4020521641;0.2000000477;0
0.1913845986;-1.899999857;0.3328204155;0.2000000477;0
0.1914054304;-1.835258961;0.2409074306;0.2000000477;0
0.1914262623;-1.645448208;0.1325771809;0.2000000477;0
0.1914470941;-1.34350276;0.01521205902;0.2000000477;0
0.1914679259;-0.9500000477;-0.1031897068;0.2000000477;0
0.1914887577;-0.4917562008;-0.2145593166;0.2000000477;0
0.1915095896;0;-0.3113069534;0.2000000477;0
0.1915304214;0.4917562008;-0.3868393898;0.2000000477;0
0.1915512532;0.9500000477;-0.4360091686;0.2000000477;0
0.1915720850;1.343502998;-0.4554655552;0.2000000477;0
0.1915929168;1.645448208;-0.4438827038;0.2000000477;0
0.1916137487;1.835259199;-0.4020500183;0.2000000477;0
0.1916345805;1.900000095;-0.3328182697;0.2000000477;0
0.1916554123;1.835259199;-0.2409052849;0.2000000477;0
0.1916762441;1.645448208;-0.1325750351;0.2000000477;0
0.1916970760;1.343502998;-0.01521015167;0.2000000477;0
0.1917179078;0.9500000477;0.1031913757;0.2000000477;0
0.1917387396;0.4917562008;0.2145607471;0.2000000477;0
0.1917595714;0;0.3113081455;0.2000000477;0
0.1917804033;-0.4917562008;0.3868403435;0.2000000477;0
0.1918012351;-0.9500000477;0.4360098839;0.2000000477;0
0.1918220669;-1.34350276;0.455466032;0.2000000477;0
0.1918428987;-1.645448208;0.4438829422;0.2000000477;0
0.1918637305;-1.835258961;0.4020500183;0.2000000477;0
0.1918845624;-1.899999857;0.3328180313;0.2000000477;0
0.1919053942;-1.835258961;0.240904808;0.2000000477;0
0.1919262260;-1.645448208;0.1325743198;0.2000000477;0
0.1919470578;-1.34350276;0.015209198;0.2000000477;0
0.1919678897;-0.9500000477;-0.1031923294;0.2000000477;0
0.1919887215;-0.4917562008;-0.2145617008;0.2000000477;0
0.1920095533;0;-0.3113090992;0.2000000477;0
0.1920303851;0.4917562008;-0.3868412971;0.2000000477;0
0.1920512170;0.9500000477;-0.4360108376;0.2000000477;0
0.1920720488;1.343502998;-0.4554669857;0.2000000477;0
0.1920928806;1.645448208;-0.4438838959;0.2000000477;0
0.1921137124;1.835259199;-0.402050972;0.2000000477;0
0.1921345443;1.900000095;-0.332818985;0.2000000477;0
0.1921553761;1.835259199;-0.2409057617;0.2000000477;0
0.1921762079;1.645448208;-0.1325752735;0.2000000477;0
0.1921970397;1.343502998;-0.01521015167;0.2000000477;0
0.1922178715;0.9500000477;0.1031916142;0.2000000477;0
0.1922387034;0.4917562008;0.214561224;0.2000000477;0
0.1922595352;0;0.3113088608;0.2000000477;0
0.1922803670;-0.4917562008;0.3868412971;0.2000000477;0
0.1923011988;-0.9500000477;0.436011076;0.2000000477;0
0.1923220307;-1.34350276;0.4554674625;0.2000000477;0
0.1923428625;-1.645448208;0.4438846111;0.2000000477;0
0.1923636943;-1.835258961;0.4020519257;0.2000000477;0
0.1923845261;-1.899999857;0.3328201771;0.2000000477;0
0.1924053580;-1.835258961;0.2409071922;0.2000000477;0
0.1924261898;-1.645448208;0.1325769424;0.2000000477;0
0.1924470216;-1.34350276;0.0152118206;0.2000000477;0
0.1924678534;-0.9500000477;-0.1031899452;0.2000000477;0
0.1924886853;-0.4917562008;-0.2145595551;0.2000000477;0
0.1925095171;0;-0.3113071918;0.2000000477;0
0.1925303489;0.4917562008;-0.3868396282;0.2000000477;0
0.1925511807;0.9500000477;-0.436009407;0.2000000477;0
0.1925720125;1.343502998;-0.4554657936;0.2000000477;0
0.1925928444;1.645448208;-0.4438829422;0.2000000477;0
0.1926136762;1.835259199;-0.4020502567;0.2000000477;0
0.1926345080;1.900000095;-0.3328185081;0.2000000477;0
0.1926553398;1.835259199;-0.2409055233;0.2000000477;0
0.1926761717;1.645448208;-0.1325752735;0.2000000477;0
0.1926970035;1.343502998;-0.01521039009;0.2000000477;0
0.1927178353;0.9500000477;0.1031911373;0.2000000477;0
0.1927386671;0.4917562008;0.2145605087;0.2000000477;0
0.1927594990;0;0.3113079071;0.2000000477;0
0.1927803308;-0.4917562008;0.3868401051;0.2000000477;0
0.1928011626;-0.9500000477;0.4360096455;0.2000000477;0
0.1928219944;-1.34350276;0.4554657936;0.2000000477;0
0.1928428262;-1.645448208;0.4438827038;0.2000000477;0
0.1928636581;-1.835258961;0.4020497799;0.2000000477;0
0.1928844899;-1.899999857;0.3328177929;0.2000000477;0
0.1929053217;-1.835258961;0.2409045696;0.2000000477;0
0.1929261535;-1.645448208;0.1325740814;0.2000000477;0
0.1929469854;-1.34350276;0.01520895958;0.2000000477;0
0.1929678172;-0.9500000477;-0.1031925678;0.2000000477;0
0.1929886490;-0.4917562008;-0.2145619392;0.2000000477;0
0.1930094808;0;-0.3113093376;0.2000000477;0
0.1930303127;0.4917562008;-0.3868415356;0.2000000477;0
0.1930511445;0.9500000477;-0.436011076;0.2000000477;0
0.1930719763;1.343502998;-0.4554672241;0.2000000477;0
0.1930928081;1.645448208;-0.4438841343;0.2000000477;0
0.1931136400;1.835259199;-0.4020512104;0.2000000477;0
0.1931344718;1.900000095;-0.3328192234;0.2000000477;0
0.1931553036;1.835259199;-0.2409060001;0.2000000477;0
0.1931761354;1.645448208;-0.1325755119;0.2000000477;0
0.1931969672;1.343502998;-0.01521039009;0.2000000477;0
0.1932177991;0.9500000477;0.1031913757;0.2000000477;0
0.1932386309;0.4917562008;0.2145609856;0.2000000477;0
0.1932594627;0;0.3113086224;0.2000000477;0
0.1932802945;-0.4917562008;0.3868410587;0.2000000477;0
0.1933011264;-0.9500000477;0.4360108376;0.2000000477;0
0.1933219582;-1.34350276;0.4554672241;0.2000000477;0
0.1933427900;-1.645448208;0.4438843727;0.2000000477;0
0.1933636218;-1.835258961;0.4020516872;0.2000000477;0
0.1933844537;-1.899999857;0.3328199387;0.2000000477;0
0.1934052855;-1.835258961;0.2409069538;0.2000000477;0
0.1934261173;-1.645448208;0.132576704;0.2000000477;0
0.1934469491;-1.34350276;0.0152118206;0.2000000477;0
0.1934677809;-0.9500000477;-0.1031897068;0.2000000477;0
0.1934886128;-0.4917562008;-0.2145590782;0.2000000477;0
0.1935094446;0;-0.3113064766;0.2000000477;0
0.1935302764;0.4917562008;-0.3868386745;0.2000000477;0
0.1935511082;0.9500000477;-0.4360084534;0.2000000477;0
0.1935719401;1.343502998;-0.4554648399;0.2000000477;0
0.1935927719;1.645448208;-0.4438819885;0.2000000477;0
0.1936136037;1.835259199;-0.4020493031;0.2000000477;0
0.1936344355;1.900000095;-0.3328175545;0.2000000477;0
0.1936552674;1.835259199;-0.2409045696;0.2000000477;0
0.1936760992;1.645448208;-0.1325743198;0.2000000477;0
0.1936969310;1.343502998;-0.01520943642;0.2000000477;0
0.1937177628;0.9500000477;0.103192091;0.2000000477;0
0.1937385947;0.4917562008;0.2145614624;0.2000000477;0
0.1937594265;0;0.3113088608;0.2000000477;0
0.1937802583;-0.4917562008;0.3868410587;0.2000000477;0
0.1938010901;-0.9500000477;0.4360105991;0.2000000477;0
0.1938219219;-1.34350276;0.4554667473;0.2000000477;0
0.1938427538;-1.645448208;0.4438836575;0.2000000477;0
0.1938635856;-1.835258961;0.4020507336;0.2000000477;0
0.1938844174;-1.899999857;0.3328187466;0.2000000477;0
0.1939052492;-1.835258961;0.2409055233;0.2000000477;0
0.1939260811;-1.645448208;0.1325750351;0.2000000477;0
0.1939469129;-1.34350276;0.01520991325;0.2000000477;0
0.1939677447;-0.9500000477;-0.1031918526;0.2000000477;0
0.1939885765;-0.4917562008;-0.2145614624;0.2000000477;0
0.1940094084;0;-0.3113090992;0.2000000477;0
0.1940302402;0.4917562008;-0.3868415356;0.2000000477;0
0.1940510720;0.9500000477;-0.4360113144;0.2000000477;0
0.1940719038;1.343502998;-0.455467701;0.2000000477;0
0.1940927356;1.645448208;-0.4438848495;0.2000000477;0
0.1941135675;1.835259199;-0.4020521641;0.2000000477;0
0.1941343993;1.900000095;-0.3328204155;0.2000000477;0
0.1941552311;1.835259199;-0.2409074306;0.2000000477;0
0.1941760629;1.645448208;-0.1325771809;0.2000000477;0
0.1941968948;1.343502998;-0.01521205902;0.2000000477;0
0.1942177266;0.9500000477;0.1031897068;0.2000000477;0
0.1942385584;0.4917562008;0.2145593166;0.2000000477;0
0.1942593902;0;0.3113069534;0.2000000477;0
0.1942802221;-0.4917562008;0.3868393898;0.2000000477;0
0.1943010539;-0.9500000477;0.4360091686;0.2000000477;0
0.1943218857;-1.34350276;0.4554655552;0.2000000477;0
0.1943427175;-1.645448208;0.4438827038;0.2000000477;0
0.1943635494;-1.835258961;0.4020500183;0.2000000477;0
0.1943843812;-1.899999857;0.3328182697;0.2000000477;0
0.1944052130;-1.835258961;0.2409052849;0.2000000477;0
0.1944260448;-1.645448208;0.1325750351;0.2000000477;0
0.1944468766;-1.34350276;0.01521015167;0.2000000477;0
0.1944677085;-0.9500000477;-0.1031913757;0.2000000477;0
0.1944885403;-0.4917562008;-0.2145607471;0.2000000477;0
0.1945093721;0;-0.3113081455;0.2000000477;0
0.1945302039;0.4917562008;-0.3868403435;0.2000000477;0
0.1945510358;0.9500000477;-0.4360098839;0.2000000477;0
0.1945718676;1.343502998;-0.455466032;0.2000000477;0
0.1945926994;1.645448208;-0.4438829422;0.2000000477;0
0.1946135312;1.835259199;-0.4020500183;0.2000000477;0
0.1946343631;1.900000095;-0.3328180313;0.2000000477;0
0.1946551949;1.835259199;-0.240904808;0.2000000477;0
0.1946760267;1.645448208;-0.1325743198;0.2000000477;0
0.1946968585;1.343502998;-0.015209198;0.2000000477;0
0.1947176903;0.9500000477;0.1031923294;0.2000000477;0
0.1947385222;0.4917562008;0.2145617008;0.2000000477;0
0.1947593540;0;0.3113090992;0.2000000477;0
0.1947801858;-0.4917562008;0.3868412971;0.2000000477;0
0.1948010176;-0.9500000477;0.4360108376;0.2000000477;0
0.1948218495;-1.34350276;0.4554669857;0.2000000477;0
0.1948426813;-1.645448208;0.4438838959;0.2000000477;0
0.1948635131;-1.835258961;0.402050972;0.2000000477;0
0.1948843449;-1.899999857;0.332818985;0.2000000477;0
0.1949051768;-1.835258961;0.2409057617;0.2000000477;0
0.1949260086;-1.645448208;0.1325752735;0.2000000477;0
0.1949468404;-1.34350276;0.01521015167;0.2000000477;0
0.1949676722;-0.9500000477;-0.1031916142;0.2000000477;0
0.1949885041;-0.4917562008;-0.214561224;0.2000000477;0
0.1950093359;0;-0.3113088608;0.2000000477;0
0.1950301677;0.4917562008;-0.3868412971;0.2000000477;0
0.1950509995;0.9500000477;-0.436011076;0.2000000477;0
0.1950718313;1.343502998;-0.4554674625;0.2000000477;0
0.1950926632;1.645448208;-0.4438846111;0.2000000477;0
0.1951134950;1.835259199;-0.4020519257;0.2000000477;0
0.1951343268;1.900000095;-0.3328201771;0.2000000477;0
0.1951551586;1.835259199;-0.2409071922;0.2000000477;0
0.1951759905;1.645448208;-0.1325769424;0.2000000477;0
0.1951968223;1.343502998;-0.0152118206;0.2000000477;0
0.1952176541;0.9500000477;0.1031899452;0.2000000477;0
0.1952384859;0.4917562008;0.2145595551;0.2000000477;0
0.1952593178;0;0.3113071918;0.2000000477;0
0.1952801496;-0.4917562008;0.3868396282;0.2000000477;0
0.1953009814;-0.9500000477;0.436009407;0.2000000477;0
0.1953218132;-1.34350276;0.4554657936;0.2000000477;0
0.1953426450;-1.645448208;0.4438829422;0.2000000477;0
0.1953634769;-1.835258961;0.4020502567;0.2000000477;0
0.1953843087;-1.899999857;0.3328185081;0.2000000477;0
0.1954051405;-1.835258961;0.2409055233;0.2000000477;0
0.1954259723;-1.645448208;0.1325752735;0.2000000477;0
0.1954468042;-1.34350276;0.01521039009;0.2000000477;0
0.1954676360;-0.9500000477;-0.1031911373;0.2000000477;0
0.1954884678;-0.4917562008;-0.2145605087;0.2000000477;0
0.1955092996;0;-0.3113079071;0.2000000477;0
0.1955301315;0.4917562008;-0.3868401051;0.2000000477;0
0.1955509633;0.9500000477;-0.4360096455;0.2000000477;0
0.1955717951;1.343502998;-0.4554657936;0.2000000477;0
0.1955926269;1.645448208;-0.4438827038;0.2000000477;0
0.1956134588;1.835259199;-0.4020497799;0.2000000477;0
0.1956342906;1.900000095;-0.3328177929;0.2000000477;0
0.1956551224;1.835259199;-0.2409045696;0.2000000477;0
0.1956759542;1.645448208;-0.1325740814;0.2000000477;0
0.1956967860;1.343502998;-0.01520895958;0.2000000477;0
0.1957176179;0.9500000477;0.1031925678;0.2000000477;0
0.1957384497;0.4917562008;0.2145619392;0.2000000477;0
0.1957592815;0;0.3113093376;0.2000000477;0
