Time;Input;Output;glbl_monitor[0]
0.1095780209;-0.5157368183;-0.7693679333;0.2000000477;0
0.1095988527;-0.4917562008;-0.7465641499;0.2000000477;0
0.1096196845;-0.4676911831;-0.7236325741;0.2000000477;0
0.1096405163;-0.4435460567;-0.7005772591;0.2000000477;0
0.1096613482;-0.4193251133;-0.6774020195;0.2000000477;0
0.1096821800;-0.3950321674;-0.6541104317;0.2000000477;0
0.1097030118;-0.3706715107;-0.6307065487;0.2000000477;0
0.1097238436;-0.3462474346;-0.6071946621;0.2000000477;0
0.1097446755;-0.3217639923;-0.583578825;0.2000000477;0
0.1097655073;-0.2972254753;-0.5598633289;0.2000000477;0
0.1097863391;-0.2726359367;-0.536052227;0.2000000477;0
0.1098071709;-0.2479996681;-0.512149334;0.2000000477;0
0.1098280028;-0.223320961;-0.4881584644;0.2000000477;0
0.1098488346;-0.1986041069;-0.46408391;0.2000000477;0
0.1098696664;-0.173853159;-0.4399297237;0.2000000477;0
0.1098904982;-0.1490721703;-0.4156999588;0.2000000477;0
0.1099113300;-0.1242659092;-0.3913986683;0.2000000477;0
0.1099321619;-0.09943842888;-0.3670301437;0.2000000477;0
0.1099529937;-0.07459354401;-0.3425986767;0.2000000477;0
0.1099738255;-0.04973626137;-0.3181085587;0.2000000477;0
0.1099946573;-0.02487015724;-0.2935640812;0.2000000477;0
0.1100154892;0;-0.2689692974;0.2000000477;0
0.1100363210;0.02487015724;-0.2443284988;0.2000000477;0
0.1100571528;0.04973626137;-0.2196462154;0.2000000477;0
0.1100779846;0.07459354401;-0.1949265003;0.2000000477;0
0.1100988165;0.09943842888;-0.1701734066;0.2000000477;0
0.1101196483;0.1242659092;-0.1453912258;0.2000000477;0
0.1101404801;0.1490721703;-0.1205842495;0.2000000477;0
0.1101613119;0.173853159;-0.09575676918;0.2000000477;0
0.1101821437;0.1986041069;-0.0709130764;0.2000000477;0
0.1102029756;0.223320961;-0.04605722427;0.2000000477;0
0.1102238074;0.2479996681;-0.02119326591;0.2000000477;0
0.1102446392;0.2726359367;0.003674507141;0.2000000477;0
0.1102654710;0.2972254753;0.02854180336;0.2000000477;0
0.1102863029;0.3217639923;0.05340456963;0.2000000477;0
0.1103071347;0.3462474346;0.07825827599;0.2000000477;0
0.1103279665;0.3706715107;0.1030986309;0.2000000477;0
0.1103487983;0.3950321674;0.1279213428;0.2000000477;0
0.1103696302;0.4193251133;0.1527218819;0.2000000477;0
0.1103904620;0.4435462952;0.1774961948;0.2000000477;0
0.1104112938;0.4676911831;0.2022402287;0.2000000477;0
0.1104321256;0.4917562008;0.2269496918;0.2000000477;0
0.1104529575;0.5157368183;0.2516202927;0.2000000477;0
0.1104737893;0.539629221;0.2762477398;0.2000000477;0
0.1104946211;0.5634291172;0.3008277416;0.2000000477;0
0.1105154529;0.5871322155;0.325356245;0.2000000477;0
0.1105362847;0.6107349396;0.3498289585;0.2000000477;0
0.1105571166;0.6342329979;0.3742415905;0.2000000477;0
0.1105779484;0.6576223373;0.3985898495;0.2000000477;0
0.1105987802;0.6808991432;0.4228696823;0.2000000477;0
0.1106196120;0.704059124;0.4470770359;0.2000000477;0
0.1106404439;0.727098465;0.4712078571;0.2000000477;0
0.1106612757;0.7500133514;0.4952580929;0.2000000477;0
0.1106821075;0.7727997303;0.51922369;0.2000000477;0
0.1107029393;0.7954535484;0.5431005955;0.2000000477;0
0.1107237712;0.8179709911;0.5668847561;0.2000000477;0
0.1107446030;0.8403484821;0.5905718803;0.2000000477;0
0.1107654348;0.8625819683;0.6141576767;0.2000000477;0
0.1107862666;0.884667635;0.6376383305;0.2000000477;0
0.1108070984;0.9066016674;0.6610095501;0.2000000477;0
0.1108279303;0.9283804893;0.6842675209;0.2000000477;0
0.1108487621;0.9500000477;0.7074084282;0.2000000477;0
0.1108695939;0.9714567661;0.7304282188;0.2000000477;0
0.1108904257;0.9927473068;0.7533226013;0.2000000477;0
0.1109112576;1.013867617;0.7760875225;0.2000000477;0
0.1109320894;1.034814119;0.7987191677;0.2000000477;0
0.1109529212;1.055583477;0.8212137222;0.2000000477;0
0.1109737530;1.076171875;0.8435676098;0.2000000477;0
0.1109945849;1.096575975;0.8657770157;0.2000000477;0
0.1110154167;1.116791964;0.8878381252;0.2000000477;0
0.1110362485;1.13681674;0.9097473621;0.2000000477;0
0.1110570803;1.156646729;0.9315011501;0.2000000477;0
0.1110779122;1.176278591;0.9530956745;0.2000000477;0
0.1110987440;1.195708752;0.9745266438;0.2000000477;0
0.1111195758;1.214934111;0.9957902431;0.2000000477;0
0.1111404076;1.23395133;1.016882896;0.2000000477;0
0.1111612394;1.252757072;1.037801266;0.2000000477;0
0.1111820713;1.271348238;1.058541775;0.2000000477;0
0.1112029031;1.289721489;1.079101086;0.2000000477;0
0.1112237349;1.307873726;1.099475622;0.2000000477;0
0.1112445667;1.325801849;1.119661808;0.2000000477;0
0.1112653986;1.343502998;1.139656067;0.2000000477;0
0.1112862304;1.360973835;1.159455061;0.2000000477;0
0.1113070622;1.37821126;1.179055452;0.2000000477;0
0.1113278940;1.395212889;1.198453903;0.2000000477;0
0.1113487259;1.411975145;1.217647076;0.2000000477;0
0.1113695577;1.428495646;1.236631632;0.2000000477;0
0.1113903895;1.44477129;1.255403996;0.2000000477;0
0.1114112213;1.460799456;1.273961067;0.2000000477;0
0.1114320531;1.476577282;1.292299986;0.2000000477;0
0.1114528850;1.492102146;1.310417652;0.2000000477;0
0.1114737168;1.507371426;1.328310966;0.2000000477;0
0.1114945486;1.522382259;1.34597683;0.2000000477;0
0.1115153804;1.537132263;1.363412142;0.2000000477;0
0.1115362123;1.551619053;1.380613804;0.2000000477;0
0.1115570441;1.565839767;1.397578955;0.2000000477;0
0.1115778759;1.579792261;1.414304733;0.2000000477;0
0.1115987077;1.59347415;1.430787802;0.2000000477;0
0.1116195396;1.606882811;1.447025299;0.2000000477;0
0.1116403714;1.620016336;1.463014603;0.2000000477;0
0.1116612032;1.632872105;1.47875309;0.2000000477;0
0.1116820350;1.645448208;1.494238138;0.2000000477;0
0.1117028669;1.6577425;1.509467125;0.2000000477;0
0.1117236987;1.669752598;1.524437428;0.2000000477;0
0.1117445305;1.681476593;1.539146423;0.2000000477;0
0.1117653623;1.69291234;1.553591728;0.2000000477;0
0.1117861941;1.70405817;1.567770958;0.2000000477;0
0.1118070260;1.714912176;1.581681728;0.2000000477;0
0.1118278578;1.725471973;1.595321417;0.2000000477;0
0.1118486896;1.73573637;1.608687878;0.2000000477;0
0.1118695214;1.74570322;1.621778727;0.2000000477;0
0.1118903533;1.755371094;1.634592056;0.2000000477;0
0.1119111851;1.764738083;1.647125483;0.2000000477;0
0.1119320169;1.773802757;1.659376621;0.2000000477;0
0.1119528487;1.782563686;1.671343565;0.2000000477;0
0.1119736806;1.791018963;1.683024406;0.2000000477;0
0.1119945124;1.799167395;1.694417;0.2000000477;0
0.1120153442;1.807007313;1.705519438;0.2000000477;0
0.1120361760;1.814538002;1.716329575;0.2000000477;0
0.1120570078;1.821757555;1.726845503;0.2000000477;0
0.1120778397;1.828665018;1.737065554;0.2000000477;0
0.1120986715;1.835259199;1.746988058;0.2000000477;0
0.1121195033;1.841538668;1.756611347;0.2000000477;0
0.1121403351;1.847502947;1.765933514;0.2000000477;0
0.1121611670;1.853150368;1.774952888;0.2000000477;0
0.1121819988;1.858480453;1.783667803;0.2000000477;0
0.1122028306;1.863492012;1.792076826;0.2000000477;0
0.1122236624;1.868184328;1.800178528;0.2000000477;0
0.1122444943;1.872556448;1.807971716;0.2000000477;0
0.1122653261;1.876607895;1.815455198;0.2000000477;0
0.1122861579;1.880337715;1.822627544;0.2000000477;0
0.1123069897;1.883745193;1.829487324;0.2000000477;0
0.1123278216;1.886830091;1.836033583;0.2000000477;0
0.1123486534;1.889591694;1.842265368;0.2000000477;0
0.1123694852;1.892029285;1.848181725;0.2000000477;0
0.1123903170;1.894142866;1.8537817;0.2000000477;0
0.1124111488;1.895931959;1.859064341;0.2000000477;0
0.1124319807;1.897396088;1.864028692;0.2000000477;0
0.1124528125;1.898535252;1.868673801;0.2000000477;0
0.1124736443;1.899348974;1.872998953;0.2000000477;0
0.1124944761;1.899837255;1.877003193;0.2000000477;0
0.1125153080;1.900000095;1.880685806;0.2000000477;0
0.1125361398;1.899837255;1.884046316;0.2000000477;0
0.1125569716;1.899348974;1.887084007;0.2000000477;0
0.1125778034;1.898535252;1.889798403;0.2000000477;0
0.1125986353;1.897396088;1.892189026;0.2000000477;0
0.1126194671;1.895931959;1.8942554;0.2000000477;0
0.1126402989;1.894142866;1.895997047;0.2000000477;0
0.1126611307;1.892029285;1.897413731;0.2000000477;0
0.1126819625;1.889591694;1.898505211;0.2000000477;0
0.1127027944;1.886830091;1.89927125;0.2000000477;0
0.1127236262;1.883745193;1.899711609;0.2000000477;0
0.1127444580;1.880337715;1.89982605;0.2000000477;0
0.1127652898;1.876607895;1.899614573;0.2000000477;0
0.1127861217;1.872556448;1.899077415;0.2000000477;0
0.1128069535;1.868184328;1.898214817;0.2000000477;0
0.1128277853;1.863492012;1.897026777;0.2000000477;0
0.1128486171;1.858480453;1.895513535;0.2000000477;0
0.1128694490;1.853150368;1.893675327;0.2000000477;0
0.1128902808;1.847502947;1.891512632;0.2000000477;0
0.1129111126;1.841538668;1.889025927;0.2000000477;0
0.1129319444;1.835259199;1.886215925;0.2000000477;0
0.1129527763;1.828665018;1.883083105;0.2000000477;0
0.1129736081;1.821757555;1.879627943;0.2000000477;0
0.1129944399;1.814538002;1.875850916;0.2000000477;0
0.1130152717;1.807007313;1.871752501;0.2000000477;0
0.1130361035;1.799167395;1.867333412;0.2000000477;0
0.1130569354;1.791018963;1.862594604;0.2000000477;0
0.1130777672;1.782563686;1.857536793;0.2000000477;0
0.1130985990;1.773802757;1.852160931;0.2000000477;0
0.1131194308;1.764738083;1.846467733;0.2000000477;0
0.1131402627;1.755371094;1.840457916;0.2000000477;0
0.1131610945;1.74570322;1.834132671;0.2000000477;0
0.1131819263;1.73573637;1.827493191;0.2000000477;0
0.1132027581;1.725471973;1.820540428;0.2000000477;0
0.1132235900;1.714912176;1.813275576;0.2000000477;0
0.1132444218;1.70405817;1.805699825;0.2000000477;0
0.1132652536;1.69291234;1.797814608;0.2000000477;0
0.1132860854;1.681476593;1.789621353;0.2000000477;0
0.1133069173;1.669752598;1.781121492;0.2000000477;0
0.1133277491;1.6577425;1.772316217;0.2000000477;0
0.1133485809;1.645448208;1.763207197;0.2000000477;0
0.1133694127;1.632872105;1.753796101;0.2000000477;0
0.1133902445;1.620016336;1.744084597;0.2000000477;0
0.1134110764;1.606882811;1.734074116;0.2000000477;0
0.1134319082;1.59347415;1.723766327;0.2000000477;0
0.1134527400;1.579792261;1.713162899;0.2000000477;0
0.1134735718;1.565839767;1.702265978;0.2000000477;0
0.1134944037;1.551619053;1.691077709;0.2000000477;0
0.1135152355;1.537132263;1.6796;0.2000000477;0
0.1135360673;1.522382259;1.66783452;0.2000000477;0
0.1135568991;1.507371426;1.655783415;0.2000000477;0
0.1135777310;1.492102146;1.643449068;0.2000000477;0
0.1135985628;1.476577282;1.630833387;0.2000000477;0
0.1136193946;1.460799456;1.61793828;0.2000000477;0
0.1136402264;1.44477129;1.604765892;0.2000000477;0
0.1136610582;1.428495646;1.591318369;0.2000000477;0
0.1136818901;1.411975145;1.577597857;0.2000000477;0
0.1137027219;1.395212889;1.563606977;0.2000000477;0
0.1137235537;1.37821126;1.549348354;0.2000000477;0
0.1137443855;1.360973835;1.534824371;0.2000000477;0
0.1137652174;1.343502998;1.520037413;0.2000000477;0
0.1137860492;1.325801849;1.504989862;0.2000000477;0
0.1138068810;1.307873726;1.489684343;0.2000000477;0
0.1138277128;1.289721489;1.474123478;0.2000000477;0
0.1138485447;1.271348238;1.458310127;0.2000000477;0
0.1138693765;1.252757072;1.442246914;0.2000000477;0
0.1138902083;1.23395133;1.42593646;0.2000000477;0
0.1139110401;1.214934111;1.40938139;0.2000000477;0
0.1139318720;1.195708752;1.392584562;0.2000000477;0
0.1139527038;1.176278591;1.37554884;0.2000000477;0
0.1139735356;1.156646729;1.358277559;0.2000000477;0
0.1139943674;1.13681674;1.340774059;0.2000000477;0
0.1140151992;1.116791964;1.323041201;0.2000000477;0
0.1140360311;1.096575975;1.305081844;0.2000000477;0
0.1140568629;1.076171875;1.286898851;0.2000000477;0
0.1140776947;1.055583477;1.268495321;0.2000000477;0
0.1140985265;1.034814119;1.249874353;0.2000000477;0
0.1141193584;1.013867617;1.231039047;0.2000000477;0
0.1141401902;0.9927473068;1.211992502;0.2000000477;0
0.1141610220;0.9714567661;1.192738056;0.2000000477;0
0.1141818538;0.9500000477;1.173279285;0.2000000477;0
0.1142026857;0.9283804893;1.153619766;0.2000000477;0
0.1142235175;0.9066016674;1.133762836;0.2000000477;0
0.1142443493;0.884667635;1.113711834;0.2000000477;0
0.1142651811;0.8625819683;1.093469858;0.2000000477;0
0.1142860129;0.8403484821;1.073040485;0.2000000477;0
0.1143068448;0.8179709911;1.052427292;0.2000000477;0
0.1143276766;0.7954535484;1.031633854;0.2000000477;0
0.1143485084;0.7727997303;1.010663986;0.2000000477;0
0.1143693402;0.7500133514;0.9895210266;0.2000000477;0
0.1143901721;0.727098465;0.968208313;0.2000000477;0
0.1144110039;0.704059124;0.94672966;0.2000000477;0
0.1144318357;0.6808991432;0.925088644;0.2000000477;0
0.1144526675;0.6576223373;0.9032888412;0.2000000477;0
0.1144734994;0.6342329979;0.8813340664;0.2000000477;0
0.1144943312;0.6107349396;0.8592278957;0.2000000477;0
0.1145151630;0.5871322155;0.8369743824;0.2000000477;0
0.1145359948;0.5634291172;0.8145775795;0.2000000477;0
0.1145568267;0.539629221;0.7920413017;0.2000000477;0
0.1145776585;0.5157368183;0.7693691254;0.2000000477;0
0.1145984903;0.4917562008;0.7465653419;0.2000000477;0
0.1146193221;0.4676911831;0.7236337662;0.2000000477;0
0.1146401539;0.4435462952;0.7005784512;0.2000000477;0
0.1146609858;0.4193251133;0.6774032116;0.2000000477;0
0.1146818176;0.3950321674;0.6541116238;0.2000000477;0
0.1147026494;0.3706715107;0.6307077408;0.2000000477;0
0.1147234812;0.3462474346;0.6071958542;0.2000000477;0
0.1147443131;0.3217639923;0.5835800171;0.2000000477;0
0.1147651449;0.2972254753;0.559864521;0.2000000477;0
0.1147859767;0.2726359367;0.5360531807;0.2000000477;0
0.1148068085;0.2479996681;0.5121500492;0.2000000477;0
0.1148276404;0.223320961;0.4881591797;0.2000000477;0
0.1148484722;0.1986041069;0.4640846252;0.2000000477;0
0.1148693040;0.173853159;0.439930439;0.2000000477;0
0.1148901358;0.1490721703;0.4157006741;0.2000000477;0
0.1149109676;0.1242659092;0.3913993835;0.2000000477;0
0.1149317995;0.09943842888;0.367030859;0.2000000477;0
0.1149526313;0.07459354401;0.3425993919;0.2000000477;0
0.1149734631;0.04973626137;0.3181092739;0.2000000477;0
0.1149942949;0.02487015724;0.2935647964;0.2000000477;0
0.1150151268;0;0.2689700127;0.2000000477;0
0.1150359586;-0.02487015724;0.2443292141;0.2000000477;0
0.1150567904;-0.04973626137;0.2196469307;0.2000000477;0
0.1150776222;-0.07459354401;0.1949272156;0.2000000477;0
0.1150984541;-0.09943842888;0.1701741219;0.2000000477;0
0.1151192859;-0.1242659092;0.1453919411;0.2000000477;0
0.1151401177;-0.1490721703;0.1205849648;0.2000000477;0
0.1151609495;-0.173853159;0.09575748444;0.2000000477;0
0.1151817814;-0.1986041069;0.07091379166;0.2000000477;0
0.1152026132;-0.223320961;0.04605793953;0.2000000477;0
0.1152234450;-0.2479996681;0.02119398117;0.2000000477;0
0.1152442768;-0.2726359367;-0.003673791885;0.2000000477;0
0.1152651086;-0.2972254753;-0.0285410881;0.2000000477;0
0.1152859405;-0.3217639923;-0.05340385437;0.2000000477;0
0.1153067723;-0.3462474346;-0.07825756073;0.2000000477;0
0.1153276041;-0.3706715107;-0.1030979156;0.2000000477;0
0.1153484359;-0.3950321674;-0.1279206276;0.2000000477;0
0.1153692678;-0.4193251133;-0.1527211666;0.2000000477;0
0.1153900996;-0.4435460567;-0.1774954796;0.2000000477;0
0.1154109314;-0.4676911831;-0.2022395134;0.2000000477;0
0.1154317632;-0.4917562008;-0.2269489765;0.2000000477;0
0.1154525951;-0.5157368183;-0.2516198158;0.2000000477;0
0.1154734269;-0.539629221;-0.2762475014;0.2000000477;0
0.1154942587;-0.5634288788;-0.3008277416;0.2000000477;0
0.1155150905;-0.5871322155;-0.325356245;0.2000000477;0
0.1155359223;-0.6107349396;-0.3498289585;0.2000000477;0
0.1155567542;-0.6342329979;-0.3742415905;0.2000000477;0
0.1155775860;-0.6576223373;-0.3985898495;0.2000000477;0
0.1155984178;-0.6808991432;-0.4228696823;0.2000000477;0
0.1156192496;-0.704059124;-0.4470770359;0.2000000477;0
0.1156400815;-0.727098465;-0.4712078571;0.2000000477;0
0.1156609133;-0.7500133514;-0.4952580929;0.2000000477;0
0.1156817451;-0.7727994919;-0.51922369;0.2000000477;0
0.1157025769;-0.7954535484;-0.5431005955;0.2000000477;0
0.1157234088;-0.8179709911;-0.5668847561;0.2000000477;0
0.1157442406;-0.8403484821;-0.5905718803;0.2000000477;0
0.1157650724;-0.8625819683;-0.6141576767;0.2000000477;0
0.1157859042;-0.884667635;-0.6376383305;0.2000000477;0
0.1158067361;-0.9066016674;-0.6610095501;0.2000000477;0
0.1158275679;-0.9283802509;-0.6842675209;0.2000000477;0
0.1158483997;-0.9500000477;-0.7074084282;0.2000000477;0
0.1158692315;-0.9714567661;-0.7304282188;0.2000000477;0
0.1158900633;-0.9927473068;-0.7533226013;0.2000000477;0
0.1159108952;-1.013867617;-0.7760875225;0.2000000477;0
0.1159317270;-1.034814119;-0.7987191677;0.2000000477;0
0.1159525588;-1.055583477;-0.8212137222;0.2000000477;0
0.1159733906;-1.076171875;-0.8435676098;0.2000000477;0
0.1159942225;-1.096575737;-0.8657770157;0.2000000477;0
0.1160150543;-1.116791964;-0.8878381252;0.2000000477;0
0.1160358861;-1.13681674;-0.9097473621;0.2000000477;0
0.1160567179;-1.156646729;-0.9315009117;0.2000000477;0
0.1160775498;-1.176278353;-0.9530947208;0.2000000477;0
0.1160983816;-1.195708752;-0.9745249748;0.2000000477;0
0.1161192134;-1.214934111;-0.995787859;0.2000000477;0
0.1161400452;-1.23395133;-1.016879797;0.2000000477;0
0.1161608770;-1.252757072;-1.037797451;0.2000000477;0
0.1161817089;-1.271348;-1.058537483;0.2000000477;0
0.1162025407;-1.289721251;-1.079096556;0.2000000477;0
0.1162233725;-1.307873726;-1.099470854;0.2000000477;0
0.1162442043;-1.325801849;-1.119656801;0.2000000477;0
0.1162650362;-1.34350276;-1.13965106;0.2000000477;0
0.1162858680;-1.360973597;-1.159450054;0.2000000477;0
0.1163066998;-1.37821126;-1.179050446;0.2000000477;0
0.1163275316;-1.39521265;-1.198448896;0.2000000477;0
0.1163483635;-1.411975145;-1.217642069;0.2000000477;0
0.1163691953;-1.428495646;-1.236626625;0.2000000477;0
0.1163900271;-1.44477129;-1.255399227;0.2000000477;0
0.1164108589;-1.460799456;-1.273956537;0.2000000477;0
0.1164316908;-1.476577282;-1.292295694;0.2000000477;0
0.1164525226;-1.492102146;-1.310413599;0.2000000477;0
0.1164733544;-1.507371187;-1.328307152;0.2000000477;0
0.1164941862;-1.522382259;-1.345973253;0.2000000477;0
0.1165150180;-1.537132263;-1.363408804;0.2000000477;0
0.1165358499;-1.551618814;-1.380610704;0.2000000477;0
0.1165566817;-1.565839767;-1.397576094;0.2000000477;0
0.1165775135;-1.579792261;-1.414302111;0.2000000477;0
0.1165983453;-1.593473911;-1.430785418;0.2000000477;0
0.1166191772;-1.606882811;-1.447023153;0.2000000477;0
0.1166400090;-1.620016336;-1.463012695;0.2000000477;0
0.1166608408;-1.632872105;-1.478751421;0.2000000477;0
0.1166816726;-1.645448208;-1.494236708;0.2000000477;0
0.1167025045;-1.657742262;-1.509465933;0.2000000477;0
0.1167233363;-1.669752359;-1.524436474;0.2000000477;0
0.1167441681;-1.681476355;-1.539145708;0.2000000477;0
0.1167649999;-1.69291234;-1.553591251;0.2000000477;0
0.1167858317;-1.70405817;-1.56777072;0.2000000477;0
0.1168066636;-1.714911938;-1.581681728;0.2000000477;0
0.1168274954;-1.725471973;-1.595321655;0.2000000477;0
0.1168483272;-1.73573637;-1.608688116;0.2000000477;0
0.1168691590;-1.74570322;-1.621778965;0.2000000477;0
0.1168899909;-1.755371094;-1.634592295;0.2000000477;0
0.1169108227;-1.764738083;-1.647125721;0.2000000477;0
0.1169316545;-1.773802757;-1.65937686;0.2000000477;0
0.1169524863;-1.782563448;-1.671343803;0.2000000477;0
0.1169733182;-1.791018724;-1.683024645;0.2000000477;0
0.1169941500;-1.799167156;-1.694417238;0.2000000477;0
0.1170149818;-1.807007313;-1.705519676;0.2000000477;0
0.1170358136;-1.814537764;-1.716329813;0.2000000477;0
0.1170566455;-1.821757317;-1.726845741;0.2000000477;0
0.1170774773;-1.82866478;-1.737065792;0.2000000477;0
0.1170983091;-1.835258961;-1.746988297;0.2000000477;0
0.1171191409;-1.841538668;-1.756611586;0.2000000477;0
0.1171399727;-1.847502708;-1.765933752;0.2000000477;0
0.1171608046;-1.853150368;-1.774953127;0.2000000477;0
0.1171816364;-1.858480453;-1.783668041;0.2000000477;0
0.1172024682;-1.863492012;-1.792077065;0.2000000477;0
0.1172233000;-1.868184328;-1.800178766;0.2000000477;0
0.1172441319;-1.872556448;-1.807971954;0.2000000477;0
0.1172649637;-1.876607656;-1.815455437;0.2000000477;0
0.1172857955;-1.880337477;-1.822627783;0.2000000477;0
0.1173066273;-1.883745193;-1.829487562;0.2000000477;0
0.1173274592;-1.886830091;-1.836033821;0.2000000477;0
0.1173482910;-1.889591455;-1.842265606;0.2000000477;0
0.1173691228;-1.892029285;-1.848181963;0.2000000477;0
0.1173899546;-1.894142866;-1.853781939;0.2000000477;0
0.1174107864;-1.895931959;-1.859064579;0.2000000477;0
0.1174316183;-1.897396088;-1.864028931;0.2000000477;0
0.1174524501;-1.898535013;-1.86867404;0.2000000477;0
0.1174732819;-1.899348736;-1.872999191;0.2000000477;0
0.1174941137;-1.899837255;-1.877003431;0.2000000477;0
0.1175149456;-1.899999857;-1.880686045;0.2000000477;0
0.1175357774;-1.899837255;-1.884046555;0.2000000477;0
0.1175566092;-1.899348736;-1.887084246;0.2000000477;0
0.1175774410;-1.898535013;-1.889798641;0.2000000477;0
0.1175982729;-1.897396088;-1.892189264;0.2000000477;0
0.1176191047;-1.895931959;-1.894255638;0.2000000477;0
0.1176399365;-1.894142866;-1.895997286;0.2000000477;0
0.1176607683;-1.892029285;-1.897413969;0.2000000477;0
0.1176816002;-1.889591455;-1.898505449;0.2000000477;0
0.1177024320;-1.886830091;-1.899271488;0.2000000477;0
0.1177232638;-1.883745193;-1.899711847;0.2000000477;0
0.1177440956;-1.880337477;-1.899826288;0.2000000477;0
0.1177649274;-1.876607656;-1.899614811;0.2000000477;0
0.1177857593;-1.872556448;-1.899077654;0.2000000477;0
0.1178065911;-1.868184328;-1.898215055;0.2000000477;0
0.1178274229;-1.863492012;-1.897027016;0.2000000477;0
0.1178482547;-1.858480453;-1.895513773;0.2000000477;0
0.1178690866;-1.853150368;-1.893675566;0.2000000477;0
0.1178899184;-1.847502708;-1.891512871;0.2000000477;0
0.1179107502;-1.841538668;-1.889026165;0.2000000477;0
0.1179315820;-1.835258961;-1.886216164;0.2000000477;0
0.1179524139;-1.82866478;-1.883083344;0.2000000477;0
0.1179732457;-1.821757317;-1.879628181;0.2000000477;0
0.1179940775;-1.814537764;-1.875851154;0.2000000477;0
0.1180149093;-1.807007313;-1.871752739;0.2000000477;0
0.1180357412;-1.799167156;-1.867333651;0.2000000477;0
0.1180565730;-1.791018724;-1.862594843;0.2000000477;0
0.1180774048;-1.782563448;-1.857537031;0.2000000477;0
0.1180982366;-1.773802757;-1.852161169;0.2000000477;0
0.1181190684;-1.764738083;-1.846467972;0.2000000477;0
0.1181399003;-1.755371094;-1.840458155;0.2000000477;0
0.1181607321;-1.74570322;-1.83413291;0.2000000477;0
0.1181815639;-1.73573637;-1.827493429;0.2000000477;0
0.1182023957;-1.725471973;-1.820540667;0.2000000477;0
0.1182232276;-1.714911938;-1.813275814;0.2000000477;0
0.1182440594;-1.70405817;-1.805700064;0.2000000477;0
0.1182648912;-1.69291234;-1.797814846;0.2000000477;0
0.1182857230;-1.681476355;-1.789621592;0.2000000477;0
0.1183065549;-1.669752359;-1.781121731;0.2000000477;0
0.1183273867;-1.657742262;-1.772316456;0.2000000477;0
0.1183482185;-1.645448208;-1.763207436;0.2000000477;0
0.1183690503;-1.632872105;-1.753796339;0.2000000477;0
0.1183898821;-1.620016336;-1.744084835;0.2000000477;0
0.1184107140;-1.606882811;-1.734074354;0.2000000477;0
0.1184315458;-1.593473911;-1.723766565;0.2000000477;0
0.1184523776;-1.579792261;-1.713163137;0.2000000477;0
0.1184732094;-1.565839767;-1.702266216;0.2000000477;0
0.1184940413;-1.551618814;-1.691077948;0.2000000477;0
0.1185148731;-1.537132263;-1.679600239;0.2000000477;0
0.1185357049;-1.522382259;-1.667834759;0.2000000477;0
0.1185565367;-1.507371187;-1.655783653;0.2000000477;0
0.1185773686;-1.492102146;-1.643449306;0.2000000477;0
0.1185982004;-1.476577282;-1.630833626;0.2000000477;0
0.1186190322;-1.460799456;-1.617938519;0.2000000477;0
0.1186398640;-1.44477129;-1.60476613;0.2000000477;0
0.1186606959;-1.428495646;-1.591318607;0.2000000477;0
0.1186815277;-1.411975145;-1.577598095;0.2000000477;0
0.1187023595;-1.39521265;-1.563607216;0.2000000477;0
0.1187231913;-1.37821126;-1.549348593;0.2000000477;0
0.1187440231;-1.360973597;-1.53482461;0.2000000477;0
0.1187648550;-1.34350276;-1.520037651;0.2000000477;0
0.1187856868;-1.325801849;-1.504990101;0.2000000477;0
0.1188065186;-1.307873726;-1.489684582;0.2000000477;0
0.1188273504;-1.289721251;-1.474123716;0.2000000477;0
0.1188481823;-1.271348;-1.458310366;0.2000000477;0
0.1188690141;-1.252757072;-1.442247152;0.2000000477;0
0.1188898459;-1.23395133;-1.425936699;0.2000000477;0
0.1189106777;-1.214934111;-1.409381628;0.2000000477;0
0.1189315096;-1.195708752;-1.392584801;0.2000000477;0
0.1189523414;-1.176278353;-1.375549078;0.2000000477;0
0.1189731732;-1.156646729;-1.358277559;0.2000000477;0
0.1189940050;-1.13681674;-1.340773344;0.2000000477;0
0.1190148368;-1.116791964;-1.32303977;0.2000000477;0
0.1190356687;-1.096575737;-1.305079937;0.2000000477;0
0.1190565005;-1.076171875;-1.286896467;0.2000000477;0
0.1190773323;-1.055583477;-1.26849246;0.2000000477;0
0.1190981641;-1.034814119;-1.249871254;0.2000000477;0
0.1191189960;-1.013867617;-1.231035709;0.2000000477;0
0.1191398278;-0.9927473068;-1.211989164;0.2000000477;0
0.1191606596;-0.9714567661;-1.192734718;0.2000000477;0
0.1191814914;-0.9500000477;-1.173275948;0.2000000477;0
0.1192023233;-0.9283802509;-1.153616428;0.2000000477;0
0.1192231551;-0.9066016674;-1.133759737;0.2000000477;0
0.1192439869;-0.884667635;-1.113708973;0.2000000477;0
0.1192648187;-0.8625819683;-1.093467236;0.2000000477;0
0.1192856506;-0.8403484821;-1.073038101;0.2000000477;0
0.1193064824;-0.8179709911;-1.052425146;0.2000000477;0
0.1193273142;-0.7954535484;-1.031631947;0.2000000477;0
0.1193481460;-0.7727994919;-1.010662317;0.2000000477;0
0.1193689778;-0.7500133514;-0.9895195961;0.2000000477;0
0.1193898097;-0.727098465;-0.9682071209;0.2000000477;0
